full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Brahian Milton Alemán Athaydes,29,Professional League,2018/2019,Midfielder,Al Ittifaq,1721,900,821,Uruguay,20,10,10,2,1,1,5,3,2,0,0,6,4,2,27,11,16,5,2,0.37,0.26,0.1,0.1,0.11,861,1.41,64,86,287,344,0.31,116,27,-1,7
Bubacarr Trawally,24,Professional League,2018/2019,Forward,Al Shabab,416,226,190,Gambia,6,3,2,2,1,1,0,0,0,0,0,2,1,1,3,1,2,0,0,0.43,0,0.43,0.4,0.47,208,0.65,139,69,0,0,0,24,167,-1,5
Abderrazak Hamdallah,28,Professional League,2018/2019,Forward,Al Nassr,1660,807,853,Morocco,20,9,10,21,10,11,6,4,2,5,0,10,5,5,13,7,6,3,0,1.46,0.33,1.14,1.12,1.16,79,0.7,128,83,553,277,0.16,2,10,-1,1
Ante Puljić,31,Professional League,2018/2019,Defender,Al Faisaly,1270,900,370,Croatia,15,10,4,1,1,0,0,0,0,0,0,7,6,1,13,7,6,1,0,0.07,0,0.07,0.1,0,1270,0.92,98,85,1270,0,0.07,140,288,28,10
Rubenilson dos Santos da Rocha,31,Professional League,2018/2019,Midfielder,Al Raed,443,341,102,Brazil,7,4,1,0,0,0,0,0,0,0,0,2,2,0,6,4,2,2,0,0,0,0,0,0,0,1.22,74,63,222,0,0.41,168,194,-1,21
Jorge Santos Silva,31,Professional League,2018/2019,Forward,Al Quadisiya,135,63,72,Brazil,6,1,0,0,0,0,0,0,0,0,0,2,1,1,4,0,4,1,0,0,0,0,0,0,0,2.67,34,23,135,0,0.67,-1,-1,-1,10
Aboubakar Oumarou,31,Professional League,2018/2019,Forward,Al Quadisiya,374,112,262,Cameroon,11,1,2,1,0,1,0,0,0,0,0,3,2,1,2,0,2,1,0,0.24,0,0.24,0,0.34,374,0.48,187,34,374,0,0.24,66,277,-1,8
Saša Jovanović,27,Professional League,2018/2019,Forward,Al Fateh,415,168,247,Serbia,7,3,3,0,0,0,0,0,0,0,0,2,1,1,5,3,2,1,0,0,0,0,0,0,0,1.08,83,59,415,0,0.22,181,208,-1,14
Ilombé Mboyo,31,Professional League,2018/2019,Forward,Al Raed,467,366,101,Belgium,7,5,1,1,1,0,0,0,0,0,0,2,2,0,4,4,0,2,0,0.19,0,0.19,0.25,0,467,0.77,117,67,234,0,0.39,81,207,-1,5
Farley Vieira Rosa,25,Professional League,2018/2019,Midfielder,Al Ittifaq,235,55,180,Brazil,8,0,1,0,0,0,0,0,0,0,0,4,3,1,7,2,5,0,0,0,0,0,0,0,0,2.68,34,29,0,0,0,-1,-1,-1,24
Kabongo Kassongo,24,Professional League,2018/2019,Forward,Al Wahda,110,110,0,Congo DR,4,1,0,0,0,0,1,1,0,0,1,1,1,0,3,3,0,0,0,0.82,0.82,0,0,0,0,2.45,37,28,0,110,0,-1,-1,-1,11
Abdalla Mahmoud El Said Bekhit,33,Professional League,2018/2019,Midfielder,Al Ahli,1101,551,550,Egypt,14,7,6,2,1,1,2,1,1,0,0,6,3,3,13,2,11,1,0,0.33,0.16,0.16,0.16,0.16,551,1.06,85,79,1101,551,0.08,92,68,-1,4
Ahmed Gomaa,30,Professional League,2018/2019,Forward,Ohod,496,157,339,Egypt,6,2,4,1,1,0,0,0,0,0,0,1,1,0,15,1,14,1,0,0.18,0,0.18,0.57,0,496,2.72,33,83,496,0,0.18,83,183,-1,6
Diego Fernando Calderón Caicedo,29,Professional League,2018/2019,Forward,Al Faisaly,1677,941,736,Colombia,23,11,8,5,3,2,3,2,1,0,0,7,6,1,21,6,15,4,0,0.43,0.16,0.27,0.29,0.24,335,1.13,80,73,419,559,0.21,58,67,-1,3
Mohamed Atwa,28,Professional League,2018/2019,Defender,Al Raed,1949,990,959,Egypt,22,11,11,0,0,0,2,0,2,0,0,6,4,2,23,9,14,1,0,0.09,0.09,0,0,0,0,1.06,85,89,1949,975,0.05,259,125,43,17
Mohamed Abdul Shafy Sayed Abouezeid,33,Professional League,2018/2019,Defender,Al Ahli,1980,990,990,Egypt,22,11,11,0,0,0,1,1,0,0,0,6,3,3,27,8,19,1,0,0.05,0.05,0,0,0,0,1.23,73,90,1980,1980,0.05,300,153,66,21
Hussein Al Sayed,27,Professional League,2018/2019,Defender,Al Ittifaq,1842,889,953,Egypt,21,10,11,2,2,0,1,1,0,0,0,4,3,1,33,13,20,9,1,0.15,0.05,0.1,0.2,0,921,1.61,56,88,184,1842,0.49,122,147,101,5
Rogerio De Assis Silva Coutinho,31,Professional League,2018/2019,Forward,Al Faisaly,1915,969,946,Brazil,22,11,11,6,5,1,1,1,0,1,0,7,6,1,27,9,18,1,0,0.33,0.05,0.28,0.46,0.1,319,1.27,71,87,1915,1915,0.05,52,156,-1,1
Leandre Geal Tawamba Kana,29,Professional League,2018/2019,Forward,Al Taawon,2001,982,1019,Cameroon,23,11,12,19,12,7,4,3,1,5,0,6,2,4,24,12,12,5,0,1.03,0.18,0.85,1.1,0.62,105,1.08,83,87,400,500,0.22,5,59,-1,1
Constantin Valentin Budescu,30,Professional League,2018/2019,Midfielder,Al Shabab,1213,628,585,Romania,17,7,6,7,6,1,4,2,2,2,1,6,3,3,10,5,5,2,0,0.82,0.3,0.52,0.86,0.15,173,0.74,121,71,607,303,0.15,19,19,-1,1
Mohamed Naamani,28,Professional League,2018/2019,Defender,Al Fateh,1150,540,610,Algeria,14,6,6,0,0,0,0,0,0,0,0,5,2,3,18,6,12,4,0,0,0,0,0,0,0,1.41,64,82,288,0,0.31,310,309,87,23
Malik Asselah,32,Professional League,2018/2019,Goalkeeper,Al Hazm,2160,990,1170,Algeria,24,11,13,0,0,0,0,0,0,0,0,2,2,0,33,15,18,2,0,0,0,0,0,0,0,1.38,65,90,1080,0,0.08,249,252,86,16
Zidane Mebarakou,30,Professional League,2018/2019,Defender,Al Wahda,406,90,316,Algeria,5,1,4,0,0,0,0,0,0,0,0,0,0,0,8,4,4,1,0,0,0,0,0,0,0,1.77,51,81,406,0,0.22,167,179,109,10
Azzedine Doukha,32,Professional League,2018/2019,Goalkeeper,Al Raed,2160,1080,1080,Algeria,24,12,12,0,0,0,0,0,0,0,0,6,4,2,27,12,15,2,0,0,0,0,0,0,0,1.13,80,90,1080,0,0.08,254,256,56,22
Djameleddine Benlamri,29,Professional League,2018/2019,Defender,Al Shabab,1753,676,1077,Algeria,20,8,12,1,0,1,1,0,1,0,0,9,4,5,11,4,7,7,1,0.1,0.05,0.05,0,0.08,1753,0.56,159,88,219,1753,0.41,155,148,6,7
Ibrahim Chenihi,29,Professional League,2018/2019,Midfielder,Al Fateh,2083,1201,882,Algeria,24,14,10,4,3,1,3,2,1,1,0,10,7,3,24,10,14,0,0,0.3,0.13,0.17,0.22,0.1,521,1.04,87,87,0,694,0,89,89,-1,3
Mokhtar Belkhiter,27,Professional League,2018/2019,Midfielder,Al Quadisiya,630,270,360,Algeria,7,3,4,0,0,0,0,0,0,0,0,2,1,1,9,2,7,3,0,0,0,0,0,0,0,1.29,70,90,210,0,0.43,164,174,-1,27
Ramon Ginés Arias Quinteros,26,Professional League,2018/2019,Defender,Al Ittifaq,1753,810,943,Uruguay,20,9,10,1,0,1,2,1,1,0,0,5,3,2,30,11,19,6,0,0.15,0.1,0.05,0,0.1,1753,1.54,58,88,292,877,0.31,157,112,94,8
John Fredy Pajoy Ortíz,30,Professional League,2018/2019,Forward,Al Hazm,1797,833,964,Colombia,23,10,11,2,1,1,3,1,2,0,0,2,2,0,26,13,13,3,0,0.25,0.15,0.1,0.11,0.09,899,1.3,69,78,599,599,0.15,125,72,-1,6
João Gabriel Farinello Rosa,29,Professional League,2018/2019,Defender,Al Batin,181,90,91,Brazil,3,1,1,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0,0,0,0,0,0,0,1.99,45,60,181,0,0.5,-1,-1,-1,19
Cristian Harson Bonilla Garzón,25,Professional League,2018/2019,Goalkeeper,Al Feiha,1350,540,810,Colombia,15,6,9,0,0,0,0,0,0,0,0,0,0,0,23,10,13,1,0,0,0,0,0,0,0,1.53,59,90,1350,0,0.07,318,323,93,17
Johan Leandro Arango Ambuila,28,Professional League,2018/2019,Midfielder,Al Batin,770,234,536,Colombia,11,2,6,1,0,1,0,0,0,0,0,2,1,1,16,5,11,4,0,0.12,0,0.12,0,0.17,770,1.87,48,70,193,0,0.47,107,295,-1,9
John Misael Riascos Silva,27,Professional League,2018/2019,Midfielder,Al Batin,494,163,331,Colombia,11,1,3,0,0,0,0,0,0,0,0,2,1,1,14,6,8,1,0,0,0,0,0,0,0,2.55,35,45,494,0,0.18,206,205,-1,21
Ronnie Alan Fernández Sáez,28,Professional League,2018/2019,Forward,Al Feiha,1164,534,630,Chile,14,6,7,3,2,1,3,2,1,1,0,1,1,0,16,8,8,1,0,0.46,0.23,0.23,0.34,0.14,388,1.24,73,83,1164,388,0.08,68,38,-1,2
Danilo Moreno Asprilla,30,Professional League,2018/2019,Midfielder,Al Feiha,1882,720,1162,Colombia,21,8,13,6,5,1,0,0,0,1,0,2,1,1,31,14,17,5,0,0.29,0,0.29,0.63,0.08,314,1.48,61,90,376,0,0.24,50,325,-1,1
Claudio Andrés Baeza Baeza,25,Professional League,2018/2019,Midfielder,Al Ahli,512,180,332,Chile,6,2,4,0,0,0,0,0,0,0,0,0,0,0,8,3,5,2,0,0,0,0,0,0,0,1.41,64,85,256,0,0.35,179,213,-1,15
Gilbert Álvarez Vargas,26,Professional League,2018/2019,Forward,Al Hazm,287,168,119,Bolivia,9,2,1,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0.94,96,32,0,0,0,266,266,-1,22
Ferhan Hasani,28,Professional League,2018/2019,Midfielder,Al Raed,1581,810,771,FYR Macedonia,22,9,9,2,0,2,1,0,1,0,0,6,4,2,20,9,11,0,0,0.17,0.06,0.11,0,0.23,791,1.14,79,72,0,1581,0,114,145,-1,3
Romário Ricardo da Silva,28,Professional League,2018/2019,Midfielder,Al Ittihad,1506,773,733,Brazil,21,9,9,5,1,4,0,0,0,0,0,4,2,2,23,14,9,1,0,0.3,0,0.3,0.12,0.49,301,1.37,65,72,1506,0,0.06,46,285,-1,2
João Pedro Pereira dos Santos,25,Professional League,2018/2019,Forward,Al Fateh,980,479,501,Brazil,15,6,5,4,2,2,0,0,0,1,0,5,2,3,16,5,11,3,0,0.37,0,0.37,0.38,0.36,245,1.47,61,65,327,0,0.28,31,315,-1,2
Gelmin Javier Rivas Boada,29,Professional League,2018/2019,Forward,Al Hilal,437,169,268,Venezuela,13,2,3,3,0,3,1,0,1,0,0,5,1,4,4,2,2,1,0,0.82,0.21,0.62,0,1.01,146,0.82,109,34,437,437,0.21,10,46,-1,5
Carlos Ohene,25,Professional League,2018/2019,Midfielder,Ohod,1223,720,503,Ghana,14,8,6,0,0,0,1,1,0,0,0,2,1,1,19,11,8,3,1,0.07,0.07,0,0,0,0,1.4,64,87,408,1223,0.22,228,142,-1,12
Hussein Omar Abdul Ghani Sulaimani,42,Professional League,2018/2019,Defender,Al Ahli,1080,540,540,Saudi Arabia,12,6,6,1,1,0,1,1,0,1,0,2,1,1,20,8,12,4,0,0.17,0.08,0.08,0.17,0,1080,1.67,54,90,270,1080,0.33,135,134,107,7
Zied Ounalli,25,Professional League,2018/2019,Midfielder,Al Batin,472,210,262,Tunisia,7,2,3,2,2,0,0,0,0,0,0,1,0,1,5,2,3,2,0,0.38,0,0.38,0.86,0,236,0.95,94,67,236,0,0.38,29,216,-1,5
Ghazi Abderrazzak,32,Professional League,2018/2019,Defender,Ohod,540,180,360,Tunisia,6,2,4,0,0,0,0,0,0,0,0,1,1,0,15,1,14,0,0,0,0,0,0,0,0,2.5,36,90,0,0,0,172,218,127,16
Rami Bedoui,29,Professional League,2018/2019,Defender,Al Feiha,471,270,201,Tunisia,6,3,2,0,0,0,0,0,0,0,0,1,0,1,11,7,4,1,0,0,0,0,0,0,0,2.1,43,79,471,0,0.19,165,170,124,9
Farouk Ben Mustapha,29,Professional League,2018/2019,Goalkeeper,Al Shabab,2160,1080,1080,Tunisia,24,12,12,0,0,0,0,0,0,0,0,9,4,5,16,9,7,1,0,0,0,0,0,0,0,0.67,135,90,2160,0,0.04,327,303,15,21
Alkhali Bangoura,23,Professional League,2018/2019,Forward,Al Fateh,757,427,330,Guinea,13,4,4,2,1,1,0,0,0,1,0,6,5,1,7,2,5,3,0,0.24,0,0.24,0.21,0.27,379,0.83,108,58,252,0,0.36,67,313,-1,5
Ahmed Akaïchi,30,Professional League,2018/2019,Forward,Al Ittifaq,571,159,412,Tunisia,9,2,4,2,0,2,0,0,0,0,0,1,0,1,7,2,5,0,0,0.32,0,0.32,0,0.44,286,1.1,82,63,0,0,0,41,166,-1,6
Ali Nasser Al Khaibari,29,Professional League,2018/2019,Defender,Al Ittifaq,450,180,270,Saudi Arabia,6,2,3,0,0,0,0,0,0,0,0,3,1,2,2,1,1,1,0,0,0,0,0,0,0,0.4,225,75,450,0,0.2,215,211,3,13
Carlos Alfredo Feraud Silva,28,Professional League,2018/2019,Midfielder,Al Hazm,614,197,417,Ecuador,12,2,4,0,0,0,1,1,0,0,0,1,1,0,9,2,7,0,0,0.15,0.15,0,0,0,0,1.32,68,51,0,614,0,268,73,-1,20
Omar Abdulrahman Ahmed Al Raqi Al Amoudi,27,Professional League,2018/2019,Midfielder,Al Hilal,363,171,192,United Arab Emirates,5,2,3,1,0,1,1,1,0,0,0,2,1,1,4,1,3,0,0,0.5,0.25,0.25,0,0.47,363,0.99,91,73,0,363,0,65,30,-1,12
Omar Khribin,25,Professional League,2018/2019,Forward,Al Hilal,107,47,60,Syria,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.84,107,27,0,0,0,-1,-1,-1,26
Nasser Ali Al Shamrani,35,Professional League,2018/2019,Forward,Al Shabab,1434,743,691,Saudi Arabia,18,9,9,5,2,3,3,3,0,0,0,7,3,4,11,6,5,1,0,0.5,0.19,0.31,0.24,0.39,287,0.69,130,80,1434,478,0.06,43,52,-1,3
Jehad Fadel Al Hussain,36,Professional League,2018/2019,Midfielder,Al Taawon,1288,616,672,Syria,22,7,9,3,3,0,5,2,3,0,0,5,1,4,15,8,7,1,0,0.56,0.35,0.21,0.44,0,429,1.05,86,59,1288,258,0.07,75,9,-1,4
Carlos Andrés Villanueva Roland,33,Professional League,2018/2019,Midfielder,Al Ittihad,1564,726,838,Chile,22,9,10,2,1,1,3,0,3,0,0,6,3,3,22,14,8,1,0,0.29,0.17,0.12,0.12,0.11,782,1.27,71,71,1564,521,0.06,106,64,-1,7
Sager Otayf,28,Professional League,2018/2019,Forward,Ohod,221,45,176,Saudi Arabia,7,0,1,2,1,1,0,0,0,0,0,0,0,0,9,0,9,1,0,0.81,0,0.81,2,0.51,111,3.67,25,32,221,0,0.41,-1,-1,-1,3
Abdullah Hussain Al Oaisher,27,Professional League,2018/2019,Goalkeeper,Ohod,314,90,224,Saudi Arabia,4,1,2,0,0,0,0,0,0,0,0,1,1,0,7,0,7,0,0,0,0,0,0,0,0,2.01,45,79,0,0,0,217,203,121,19
Majed Hazazi,30,Professional League,2018/2019,Defender,Ohod,946,316,630,Saudi Arabia,11,4,7,0,0,0,0,0,0,0,0,3,2,1,22,2,20,0,0,0,0,0,0,0,0,2.09,43,86,0,0,0,309,308,123,26
Ahmed Mohammed Sharahili,24,Professional League,2018/2019,Defender,Al Hilal,104,0,104,Saudi Arabia,2,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1.73,52,52,0,0,0,-1,-1,-1,18
Mohammed Alfehaid,29,Professional League,2018/2019,Midfielder,Al Fateh,1873,1083,790,Saudi Arabia,22,12,9,1,0,1,0,0,0,0,0,10,7,3,22,9,13,7,1,0.05,0,0.05,0,0.11,1873,1.06,85,85,234,0,0.38,160,312,-1,7
Nouh Al mousa,28,Professional League,2018/2019,Midfielder,Al Ahli,1070,557,513,Saudi Arabia,15,6,6,1,1,0,0,0,0,0,0,4,3,1,17,6,11,2,0,0.08,0,0.08,0.16,0,1070,1.43,63,71,535,0,0.17,133,178,-1,9
Abdullah Khalid Al Ammar,25,Professional League,2018/2019,Midfielder,Al Fateh,820,540,280,Saudi Arabia,11,6,3,0,0,0,0,0,0,0,0,5,3,2,11,4,7,1,0,0,0,0,0,0,0,1.21,75,75,820,0,0.11,194,186,-1,19
Hamad Al Juhaim,31,Professional League,2018/2019,Forward,Al Fateh,771,612,159,Saudi Arabia,17,5,2,1,1,0,1,0,1,1,0,6,5,1,4,4,0,1,0,0.23,0.12,0.12,0.15,0,771,0.47,193,45,771,771,0.12,104,96,-1,12
Ali Al Zaqan,27,Professional League,2018/2019,Forward,Al Fateh,231,176,55,Saudi Arabia,9,1,0,0,0,0,0,0,0,0,0,3,2,1,4,4,0,1,0,0,0,0,0,0,0,1.56,58,26,231,0,0.39,-1,-1,-1,20
Ricardo Jorge Tavares Machado,30,Professional League,2018/2019,Defender,Al Taawon,1529,628,901,Portugal,19,7,10,1,0,1,0,0,0,0,0,4,1,3,22,10,12,3,0,0.06,0,0.06,0,0.1,1529,1.29,70,80,510,0,0.18,149,168,75,8
Ibrahim Al Zubaidi,29,Professional League,2018/2019,Defender,Al Taawon,1820,854,966,Saudi Arabia,21,10,11,1,1,0,4,1,3,0,0,5,1,4,22,12,10,6,0,0.25,0.2,0.05,0.11,0,1820,1.09,83,87,303,455,0.3,156,49,48,9
Talal Alabsi,26,Professional League,2018/2019,Defender,Al Taawon,1938,900,1038,Saudi Arabia,22,10,12,0,0,0,0,0,0,0,0,6,2,4,23,12,11,6,1,0,0,0,0,0,0,1.07,84,88,323,0,0.28,171,164,45,13
Madallah Alolayan,24,Professional League,2018/2019,Midfielder,Al Taawon,1786,776,1010,Saudi Arabia,21,9,12,0,0,0,0,0,0,0,0,5,1,4,18,9,9,5,1,0,0,0,0,0,0,0.91,99,85,357,0,0.25,166,165,-1,11
Ryan Al Mousa,24,Professional League,2018/2019,Midfielder,Al Taawon,438,79,359,Saudi Arabia,11,0,4,0,0,0,1,0,1,0,0,3,1,2,5,2,3,3,0,0.21,0.21,0,0,0,0,1.03,88,40,146,438,0.62,186,44,-1,10
Abdulmajeed Abdullah Al-Swat,23,Professional League,2018/2019,Midfielder,Al Taawon,166,10,156,Saudi Arabia,5,0,1,0,0,0,0,0,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,0,1.08,83,33,0,0,0,-1,-1,-1,15
Cedric Amissi,28,Professional League,2018/2019,Forward,Al Taawon,1783,990,793,Burundi,21,11,9,3,0,3,3,2,1,0,0,5,2,3,24,14,10,7,1,0.3,0.15,0.15,0,0.34,594,1.21,74,85,255,594,0.35,94,79,-1,5
Abdullah Al Yousif,21,Professional League,2018/2019,Defender,Al Fateh,900,630,270,Saudi Arabia,10,7,3,0,0,0,0,0,0,0,0,3,3,0,11,6,5,2,0,0,0,0,0,0,0,1.1,82,90,450,0,0.2,187,215,53,16
Mohammed Al Majhad,20,Professional League,2018/2019,Midfielder,Al Fateh,1447,972,475,Saudi Arabia,21,11,5,3,2,1,1,0,1,0,0,9,7,2,14,6,8,3,0,0.25,0.06,0.19,0.19,0.19,482,0.87,103,69,482,1447,0.19,82,144,-1,4
Saeed Mohammed Al Dosari,28,Professional League,2018/2019,Midfielder,Al Hazm,511,268,243,Saudi Arabia,14,3,3,0,0,0,2,2,0,0,0,3,1,2,8,5,3,0,0,0.35,0.35,0,0,0,0,1.41,64,37,0,256,0,170,8,-1,17
Naif Mousa,32,Professional League,2018/2019,Defender,Al Taawon,294,180,114,Saudi Arabia,6,2,1,0,0,0,1,1,0,0,0,2,1,1,3,1,2,0,0,0.31,0.31,0,0,0,0,0.92,98,49,0,294,0,201,15,29,17
Abdulaziz Al Sharid,25,Professional League,2018/2019,Midfielder,Al Fateh,226,226,0,Saudi Arabia,4,3,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0.8,113,57,0,0,0,-1,-1,-1,21
Ismael Mohammedjammui Al Maghrabi,27,Professional League,2018/2019,Forward,Ohod,147,22,125,Saudi Arabia,6,0,1,0,0,0,0,0,0,0,0,1,1,0,5,0,5,1,0,0,0,0,0,0,0,3.06,29,25,147,0,0.61,-1,-1,-1,24
Jufain Ali Al Bishi,31,Professional League,2018/2019,Defender,Al Taawon,216,90,126,Saudi Arabia,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1.25,72,72,216,0,0.42,-1,-1,-1,12
Abdullah Ibrahim Al Maiouf,32,Professional League,2018/2019,Goalkeeper,Al Hilal,380,200,180,Saudi Arabia,5,2,2,0,0,0,0,0,0,0,0,1,0,1,5,3,2,0,0,0,0,0,0,0,0,1.18,76,76,0,0,0,304,321,62,22
Osama Abdulrezag Hawsawi,34,Professional League,2018/2019,Defender,Al Wahda,1065,450,615,Saudi Arabia,12,5,7,0,0,0,0,0,0,0,0,3,0,3,13,7,6,0,0,0,0,0,0,0,0,1.1,82,89,0,0,0,270,271,52,18
Yasir Gharsan Al Shahrani,26,Professional League,2018/2019,Defender,Al Hilal,1260,630,630,Saudi Arabia,14,7,7,1,1,0,1,1,0,0,0,5,1,4,13,9,4,5,1,0.14,0.07,0.07,0.14,0,1260,0.93,97,90,210,1260,0.43,143,139,31,14
Abdullah Fareed Al Hafith,26,Professional League,2018/2019,Defender,Al Ittifaq,540,180,360,Saudi Arabia,6,2,4,0,0,0,0,0,0,0,0,0,0,0,11,3,8,0,0,0,0,0,0,0,0,1.83,49,90,0,0,0,184,175,115,28
Mohammed Al Burayk,26,Professional League,2018/2019,Defender,Al Hilal,1739,900,839,Saudi Arabia,20,10,9,0,0,0,5,2,3,0,0,6,1,5,18,13,5,6,0,0.26,0.26,0,0,0,0,0.93,97,87,290,348,0.31,313,29,30,27
Nawaf Shaker Al Abid,29,Professional League,2018/2019,Midfielder,Al Hilal,277,187,90,Saudi Arabia,5,2,1,2,2,0,1,0,1,0,0,0,0,0,4,2,2,1,0,0.97,0.32,0.65,0.96,0,139,1.3,69,55,277,277,0.32,8,12,-1,10
Salman Mohammed Al Faraj,29,Professional League,2018/2019,Midfielder,Al Hilal,541,159,382,Saudi Arabia,8,2,4,2,0,2,0,0,0,1,0,2,0,2,6,3,3,2,0,0.33,0,0.33,0,0.47,271,1,90,68,271,0,0.33,38,214,-1,11
Abdullah Ibrahim Otayf,26,Professional League,2018/2019,Midfielder,Al Hilal,848,354,494,Saudi Arabia,15,4,4,0,0,0,1,0,1,0,0,4,0,4,10,7,3,1,0,0.11,0.11,0,0,0,0,1.06,85,57,848,848,0.11,213,105,-1,19
Moslem Freej,30,Professional League,2018/2019,Goalkeeper,Al Feiha,180,180,0,Saudi Arabia,2,2,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,21
Hassan Muath Fallatah,33,Professional League,2018/2019,Defender,Al Shabab,881,540,341,Saudi Arabia,11,6,4,0,0,0,1,1,0,0,0,1,0,1,11,8,3,4,1,0.1,0.1,0,0,0,0,1.12,80,80,220,881,0.41,205,117,55,18
Abdullah Kano,29,Professional League,2018/2019,Defender,Al Feiha,520,193,327,Saudi Arabia,7,2,4,0,0,0,0,0,0,0,0,1,0,1,9,5,4,5,1,0,0,0,0,0,0,1.56,58,74,104,0,0.87,320,324,98,29
Abdulrahman Al Barakah,28,Professional League,2018/2019,Midfielder,Al Feiha,1507,746,761,Saudi Arabia,19,8,9,0,0,0,0,0,0,0,0,1,1,0,24,12,12,3,0,0,0,0,0,0,0,1.43,63,79,502,0,0.18,326,317,-1,19
Abdulkarim Ayidh Al Qahtani,26,Professional League,2018/2019,Midfielder,Al Feiha,827,410,417,Saudi Arabia,11,5,5,1,1,0,2,1,1,0,0,1,0,1,16,9,7,1,0,0.33,0.22,0.11,0.22,0,827,1.74,52,75,827,414,0.11,112,42,-1,4
Daifallah Al Qarni,30,Professional League,2018/2019,Midfielder,Al Feiha,1116,464,652,Saudi Arabia,18,5,8,1,1,0,0,0,0,0,0,2,1,1,17,7,10,0,0,0.08,0,0.08,0.19,0,1116,1.37,66,62,0,0,0,137,204,-1,7
Salem Mohammed Al Dawsari,27,Professional League,2018/2019,Midfielder,Al Hilal,1418,794,624,Saudi Arabia,16,9,7,4,1,3,3,3,0,1,0,6,1,5,14,12,2,3,1,0.44,0.19,0.25,0.11,0.43,355,0.89,101,89,473,473,0.19,63,56,-1,4
Mohammed Yahya Jahfali,28,Professional League,2018/2019,Defender,Al Hilal,284,270,14,Saudi Arabia,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0.63,142,57,142,0,0.63,316,322,13,21
Abdullah Mohammed Al Zoari Al Dossary,31,Professional League,2018/2019,Defender,Al Wahda,1710,810,900,Saudi Arabia,19,9,10,1,0,1,0,0,0,0,0,4,1,3,21,10,11,1,0,0.05,0,0.05,0,0.1,1710,1.11,81,90,1710,0,0.05,153,272,54,8
Abdullah Al Salem,26,Professional League,2018/2019,Midfielder,Al Nassr,734,473,261,Saudi Arabia,16,6,3,3,2,1,1,1,0,0,0,3,2,1,18,11,7,0,0,0.49,0.12,0.37,0.38,0.34,245,2.21,41,46,0,734,0,30,97,-1,5
Sami Al Khaibari,29,Professional League,2018/2019,Defender,Al Feiha,1829,778,1051,Saudi Arabia,21,8,12,0,0,0,1,0,1,0,0,1,1,0,30,13,17,6,1,0.05,0.05,0,0,0,0,1.48,61,87,305,1829,0.3,321,154,91,28
Hassen Jaaferi,27,Professional League,2018/2019,Midfielder,Al Feiha,697,135,562,Saudi Arabia,12,1,7,0,0,0,0,0,0,0,0,2,1,1,9,2,7,2,0,0,0,0,0,0,0,1.16,77,58,349,0,0.26,324,326,-1,25
Fawaz Fallatah,29,Professional League,2018/2019,Defender,Al Quadisiya,514,334,180,Saudi Arabia,9,5,2,0,0,0,0,0,0,0,0,3,2,1,5,4,1,3,0,0,0,0,0,0,0,0.88,103,57,171,0,0.53,306,306,25,18
Abdulrahman Al Obaid,25,Professional League,2018/2019,Defender,Al Nassr,450,180,270,Saudi Arabia,5,2,3,0,0,0,0,0,0,0,0,3,1,2,3,2,1,0,0,0,0,0,0,0,0,0.6,150,90,0,0,0,211,185,9,13
Yaseen Barnawi,25,Professional League,2018/2019,Defender,Al Quadisiya,1006,540,466,Saudi Arabia,12,6,5,0,0,0,0,0,0,0,0,3,1,2,14,8,6,3,0,0,0,0,0,0,0,1.25,72,84,335,0,0.27,245,247,73,24
Élton José Xavier Gomes,32,Professional League,2018/2019,Midfielder,Al Quadisiya,2001,985,1016,Brazil,24,12,12,6,3,3,4,3,1,0,0,6,3,3,25,9,16,1,0,0.45,0.18,0.27,0.27,0.27,334,1.12,80,83,2001,500,0.04,56,58,-1,2
