timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1537632000,Sep 22 2018 - 4:00pm,complete,17235,Al Wahda,Al Raed,0,1,1.58,1.25,4,1,5,2,2,0,"5,17,83,90'5",52,5,7,1,0,1,0,14,7,9,4,5,3,13,10,69,31,1,50,50,0,0,0,0,50,11,1,1.77,3.55,4,1.19,1.67,2.65,4.75,1.69,2.1,King Abdul Aziz Stadium (Makkah (Mecca))
1537801800,Sep 24 2018 - 3:10pm,complete,N/A,Al Fateh,Al Hilal,1,3,1.57,2.64,2,3,5,1,1,0,"44,68","59,62,90'4",2,8,2,0,2,0,7,22,3,11,4,11,14,9,26,74,2,50,50,50,50,0,50,50,14,8,6.2,4.2,1.43,1.21,1.71,2.8,5.05,1.95,1.83,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1537809000,Sep 24 2018 - 5:10pm,complete,N/A,Al Nassr,Al Taawon,3,1,2.45,1.5,1,0,1,0,0,0,75,,5,1,2,0,4,1,12,5,4,0,8,5,14,17,60,40,2.5,100,100,50,0,0,50,75,15.5,4.5,1.67,3.85,4.3,1.13,1.49,2.25,3.8,1.56,2.35,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1537983300,Sep 26 2018 - 5:35pm,complete,N/A,Al Ittihad,Al Wahda,0,1,0.67,1.42,2,2,4,1,0,1,"53,58","34,60",4,3,4,0,1,0,16,14,8,5,8,9,19,13,49,51,1.5,0,50,50,0,0,0,50,13,3.5,2.15,3.45,2.9,1.18,1.61,2.55,4.45,1.59,2.3,King Abdullah Sports City (Jeddah)
1538061000,Sep 27 2018 - 3:10pm,complete,N/A,Al Ittifaq,Ohod,2.33,0,1.75,0.27,0,0,0,0,0,0,,,4,5,2,0,0,0,6,16,2,5,4,11,12,13,42,58,2.67,34,100,34,17,17,0,50,8,6.33,1.67,3.75,4.3,1.17,1.57,2.45,4.25,1.65,2.2,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1538062500,Sep 27 2018 - 3:35pm,complete,N/A,Al Hazm,Al Faisaly,1,0,1.18,0.92,2,1,3,1,0,1,"54,90'4",6,9,5,1,0,1,0,17,10,9,4,8,6,8,12,52,48,2,75,75,50,0,0,50,50,5,7,2.85,3.25,2.3,1.26,1.83,3.1,5.75,1.77,2.05,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1538148600,Sep 28 2018 - 3:30pm,complete,N/A,Al Feiha,Al Quadisiya,0,3,1.2,0.83,4,2,6,2,1,1,"10,52,58,90'1","19,46",3,8,1,0,2,0,10,12,5,4,5,8,13,13,44,56,3.5,50,100,100,50,0,0,50,5,6,2.3,3.3,2.75,1.23,1.77,2.9,5.3,1.69,2.1,King Salman bin Abdulaziz Sport City Stadium (Al Majma'ah)
1538148900,Sep 28 2018 - 3:35pm,complete,N/A,Al Raed,Al Shabab,0,3,1.08,1.67,1,1,2,2,1,1,9,13,1,5,2,2,4,0,9,9,5,7,4,2,18,15,52,48,4,100,100,100,100,0,50,50,8,7,2.65,3.4,2.35,1.2,1.67,2.7,4.85,1.62,2.2,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1538242500,Sep 29 2018 - 5:35pm,complete,13732,Al Ahli,Al Batin,2,0.33,1.64,0.64,2,0,2,1,1,0,"15,53",,1,1,1,0,0,0,13,6,6,2,7,4,5,15,62,38,3.17,75,100,50,50,17,34,100,12.83,2,0,0,0,0,0,0,0,0,0,King Abdullah Sports City (Jeddah)
1538665500,Oct 4 2018 - 3:05pm,complete,N/A,Al Fateh,Al Ittihad,0.5,0,1.57,1.17,2,0,2,1,1,0,"26,90'9",,5,4,6,0,1,1,11,12,5,2,6,10,16,12,46,54,3.5,50,50,50,50,50,25,50,6,3,2.95,3.35,2.15,1.18,1.61,2.55,4.45,1.59,2.3,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1538666400,Oct 4 2018 - 3:20pm,complete,N/A,Al Feiha,Al Raed,1.5,0.5,1.2,1.25,0,3,3,2,0,2,,"10,28,58",5,3,3,1,1,0,9,16,3,5,6,11,10,11,45,55,4.25,100,100,75,75,50,50,75,12,2.5,2.15,3.4,2.9,1.16,1.56,2.4,4.2,1.56,2.4,King Salman bin Abdulaziz Sport City Stadium (Al Majma'ah)
1538753100,Oct 5 2018 - 3:25pm,complete,N/A,Al Taawon,Al Shabab,3,2,2.08,1.67,1,1,2,1,0,1,69,3,5,3,2,0,2,0,10,12,4,6,6,6,14,15,61,39,5.5,100,100,75,75,50,75,75,8.5,6,2.15,3.45,2.9,0,0,0,0,0,0,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1538754300,Oct 5 2018 - 3:45pm,complete,N/A,Ohod,Al Batin,0,0.25,0.92,0.64,0,1,1,0,0,0,,90'3,9,3,3,0,3,0,17,4,5,3,12,1,17,15,63,37,3.13,63,100,63,38,13,50,100,6.25,3.25,2.75,3.3,2.3,0,0,0,0,0,0,Prince Mohammed bin Abdul Aziz Stadium (Medina)
1538754600,Oct 5 2018 - 3:50pm,complete,N/A,Al Ahli,Al Faisaly,2.33,0,1.64,0.92,2,0,2,2,2,0,"10,45'1",,3,2,1,0,0,2,17,8,6,6,11,2,10,9,50,50,2.5,67,100,50,0,0,25,100,9.83,3.5,1.47,4.25,5.6,0,0,0,0,0,0,King Abdullah Sports City (Jeddah)
1538761200,Oct 5 2018 - 5:40pm,complete,N/A,Al Nassr,Al Hazm,3,0,2.45,0.85,5,1,6,2,1,1,"26,47,57,74,79",32,11,9,1,0,1,0,23,8,14,4,9,4,18,14,54,46,2,25,75,25,0,0,25,75,11.5,5,1.4,4.45,6.05,0,0,0,0,0,0,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1538838300,Oct 6 2018 - 3:05pm,complete,N/A,Al Quadisiya,Al Wahda,0.5,1,1.17,1.42,0,1,1,0,0,0,,88,3,8,1,0,2,0,8,14,3,2,5,12,-1,-1,48,52,1.42,17,42,42,17,0,25,42,9.33,2.33,2.15,3.25,3,0,0,0,0,0,0,Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
1539875700,Oct 18 2018 - 3:15pm,complete,N/A,Al Hazm,Al Quadisiya,1.67,1.5,1.18,0.83,2,1,3,1,1,0,"7,47",52,1,10,1,0,2,0,19,18,10,4,9,14,19,18,39,61,3.09,59,84,67,25,25,25,67,8.67,5.33,2.8,3.2,2.35,1.25,1.83,3.1,5.65,1.74,2.05,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1539876900,Oct 18 2018 - 3:35pm,complete,N/A,Al Wahda,Al Feiha,3,0,1.58,0.54,2,1,3,0,0,0,"58,86",77,5,1,4,0,1,0,13,11,8,4,5,7,9,14,52,48,3.5,50,75,75,50,50,50,75,8,7,1.43,4.5,5.65,1.2,1.67,2.7,4.85,1.87,1.91,King Abdul Aziz Stadium (Makkah (Mecca))
1539961800,Oct 19 2018 - 3:10pm,complete,N/A,Al Faisaly,Al Taawon,2,0.67,1.83,1.5,1,4,5,3,1,2,19,"15,21,57,69",0,3,0,0,1,0,10,19,4,9,6,10,11,16,53,47,2.34,59,84,25,25,0,25,42,9,6.83,2.5,3.45,2.4,0,0,0,0,0,0,King Salman bin Abdulaziz Sport City Stadium (Al Majma'ah)
1539961800,Oct 19 2018 - 3:10pm,complete,N/A,Al Batin,Al Nassr,0,3,1.15,2.15,0,2,2,1,0,1,,"4,63",2,5,0,0,1,0,5,16,3,10,2,6,21,15,30,70,1.5,25,50,50,0,0,50,50,2,1.5,5.1,4.1,1.53,0,0,0,0,0,0,Al-Batin FC Stadium (Hafar Al-Batin)
1539962100,Oct 19 2018 - 3:15pm,complete,N/A,Al Raed,Al Fateh,0.5,1,1.08,1.1,0,3,3,1,0,1,,"27,89,90'3",9,3,0,0,3,0,14,11,6,5,8,6,5,11,58,42,2,75,75,25,25,0,75,75,6,5,2.1,3.55,2.9,0,0,0,0,0,0,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1539968400,Oct 19 2018 - 5:00pm,complete,N/A,Al Ittihad,Ohod,0.5,0.5,0.67,0.27,1,1,2,0,0,0,72,68,7,4,1,0,3,1,21,8,8,4,13,4,-1,-1,47,53,2.25,25,75,50,25,0,0,50,12.5,4,1.65,3.8,4.4,0,0,0,0,0,0,King Abdullah Sports City (Jeddah)
1540047000,Oct 20 2018 - 2:50pm,complete,N/A,Al Ittifaq,Al Ahli,2,3,1.75,1.83,6,2,8,3,2,1,"8,44,51,63,67,79","45'5,85",4,9,3,0,4,0,17,15,11,4,6,11,24,16,42,58,2.25,25,88,25,13,13,0,88,9.25,6.75,3.95,3.6,1.77,1.19,1.62,2.6,4.6,1.67,2.15,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1540053900,Oct 20 2018 - 4:45pm,complete,N/A,Al Shabab,Al Hilal,2,3,2,2.64,0,1,1,0,0,0,,65,3,5,3,1,4,0,8,9,4,7,4,2,13,16,38,62,3,75,75,50,50,25,50,75,14,5.5,4.85,3.95,1.57,1.2,1.69,2.7,4.9,1.8,2,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1540393500,Oct 24 2018 - 3:05pm,complete,N/A,Al Faisaly,Al Raed,1.33,1.33,1.83,1.25,2,0,2,1,1,0,"41,73",,3,6,1,0,0,0,10,12,4,5,6,7,16,7,46,54,3.5,67,100,67,50,33,67,84,10.33,3.33,1.95,3.55,3.35,0,0,0,0,0,0,King Salman bin Abdulaziz Sport City Stadium (Al Majma'ah)
1540478400,Oct 25 2018 - 2:40pm,complete,N/A,Al Ittifaq,Al Hazm,2.2,0,1.75,0.85,1,0,1,1,1,0,45'3,,1,6,4,0,1,0,15,10,8,3,7,7,17,20,57,43,3.8,55,90,55,45,45,35,90,9.9,5.6,1.69,3.65,4.25,1.2,1.69,2.7,4.9,1.74,2.05,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
