timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1442599200,Sep 18 2015 - 6:00pm,complete,8764,Al Nassr,Najran,1.00,1.00,1.38,0.85,2,0,2,1,1,0,"36,51","",5,10,0,0,3,0,17,16,9,13,8,3,15,15,63,37,1.00,50,50,0,0,0,0,0,7.00,0.00,0.00,0,0,0,0,0,0,0,0,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1442676000,Sep 19 2015 - 3:20pm,complete,3218,Al Fateh,Hajer,0.00,1.00,1.77,0.46,1,1,2,0,0,0,"61","71",7,2,5,0,4,0,10,8,4,5,6,3,18,15,62,38,1.50,50,50,50,0,0,50,50,2.00,3.00,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1442685600,Sep 19 2015 - 6:00pm,complete,30482,Al Ittihad,Al Faisaly,0.00,0.00,1.77,1.23,1,2,3,2,0,2,"71","12,45'2",11,7,3,0,0,0,12,7,6,2,6,5,20,11,59,41,0.50,0,0,0,0,0,0,50,2.00,1.00,0.00,0,0,0,0,0,0,0,0,King Abdullah Sports City (Jeddah)
1442763300,Sep 20 2015 - 3:35pm,complete,17574,Al Hilal,Al Raed,3.00,0.00,2.08,0.69,1,0,1,1,1,0,"45'3","",-1,-1,2,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,47,53,3.00,50,100,50,50,0,50,50,2.00,5.00,0.00,0,0,0,0,0,0,0,0,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1445007000,Oct 16 2015 - 2:50pm,complete,320,Hajer,Al Khaleej,0.00,1.00,0.23,1.54,1,2,3,2,0,2,"60","33,45",8,1,1,0,2,0,10,5,5,2,5,3,13,23,57,43,1.50,50,50,50,0,0,0,50,7.00,5.00,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1445008200,Oct 16 2015 - 3:10pm,complete,3187,Al Raed,Al Fateh,0.00,3.00,1.15,1.38,0,0,0,0,0,0,"","",5,2,1,0,3,0,11,6,5,5,6,1,7,13,50,50,2.00,0,100,0,0,0,50,50,1.00,3.00,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1445014800,Oct 16 2015 - 5:00pm,complete,486,Al Wahda,Al Faisaly,1.00,1.50,1.38,1.23,2,2,4,3,2,1,"37,42","41,90'3",7,7,3,0,1,0,14,5,5,3,9,2,20,9,50,50,2.00,75,75,25,0,0,25,50,3.50,1.50,0.00,0,0,0,0,0,0,0,0,King Abdul Aziz Stadium (Makkah (Mecca))
1445093400,Oct 17 2015 - 2:50pm,complete,6582,Al Quadisiya,Al Ittihad,2.00,3.00,1.31,2.00,1,3,4,2,1,1,"26","20,58,83",9,3,2,1,4,0,16,9,12,4,4,5,19,9,55,45,2.50,50,75,50,25,0,25,75,8.50,5.50,0.00,0,0,0,0,0,0,0,0,Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
1445103000,Oct 17 2015 - 5:30pm,complete,443,Najran,Al Shabab,0.00,3.00,0.77,1.62,0,1,1,0,0,0,"","61",3,1,4,1,1,0,9,9,5,4,4,5,16,16,45,55,3.00,100,100,100,0,0,0,100,5.00,2.00,0.00,0,0,0,0,0,0,0,0,King Abdul Aziz Stadium (Makkah (Mecca))
1445189400,Oct 18 2015 - 5:30pm,complete,32453,Al Ahli,Al Nassr,3.00,1.00,2.31,1.08,4,2,6,3,3,0,"5,28,37,72","69,81",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,52,48,3.00,50,100,50,50,0,50,100,18.00,5.00,0.00,0,0,0,0,0,0,0,0,King Abdullah Sports City (Jeddah)
1445792400,Oct 25 2015 - 5:00pm,complete,10230,Al Hilal,Al Taawon,3.00,3.00,2.08,1.23,3,1,4,1,1,0,"9,79,90","64",-1,-1,1,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,50,50,2.25,50,75,50,0,0,25,100,9.00,5.00,0.00,0,0,0,0,0,0,0,0,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1446129600,Oct 29 2015 - 2:40pm,complete,200,Al Quadisiya,Al Raed,1.33,0.00,1.31,0.69,1,1,2,1,0,1,"82","14",10,3,3,0,3,0,15,5,8,3,7,2,19,14,57,43,2.75,59,59,59,59,0,34,75,6.33,5.83,0.00,0,0,0,0,0,0,0,0,Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
1446129600,Oct 29 2015 - 2:40pm,complete,268,Al Khaleej,Al Taawon,0.00,1.50,1.00,1.23,1,1,2,0,0,0,"81","52",5,8,3,0,1,0,11,11,8,6,3,5,20,10,39,61,3.25,50,100,75,50,0,25,100,6.50,5.00,0.00,0,0,0,0,0,0,0,0,Prince Nayef bin Abdul Aziz Sports City Stadium (Al Qatif)
1446130800,Oct 29 2015 - 3:00pm,complete,161,Al Faisaly,Hajer,0.00,1.00,1.00,0.46,3,1,4,2,1,1,"45'1,79,89","43",-1,-1,1,0,1,1,-2,-2,-1,-1,-1,-1,-1,-1,53,47,2.00,75,75,50,0,0,0,50,6.50,6.50,0.00,0,0,0,0,0,0,0,0,King Salman bin Abdulaziz Sport City Stadium (Al Majma'ah)
1446138900,Oct 29 2015 - 5:15pm,complete,5471,Al Wahda,Al Nassr,1.00,0.50,1.38,1.08,0,2,2,2,0,2,"","33,45",1,6,3,0,0,0,14,15,7,5,7,10,19,7,32,68,4.00,100,100,75,75,25,75,75,4.50,4.50,0.00,0,0,0,0,0,0,0,0,King Abdul Aziz Stadium (Makkah (Mecca))
1446216000,Oct 30 2015 - 2:40pm,complete,1312,Al Fateh,Al Shabab,0.50,3.00,1.77,1.62,0,0,0,0,0,0,"","",4,2,4,0,2,0,10,8,7,4,3,4,17,22,50,50,2.25,75,75,50,0,0,25,50,7.50,3.00,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1446225300,Oct 30 2015 - 5:15pm,complete,2635,Najran,Al Ahli,0.00,2.00,0.77,2.54,0,1,1,1,0,1,"","31",5,2,1,0,0,0,8,13,3,6,5,7,21,6,42,58,2.00,25,50,50,25,0,0,50,7.50,5.50,0.00,0,0,0,0,0,0,0,0,King Abdul Aziz Stadium (Makkah (Mecca))
1446226200,Oct 30 2015 - 5:30pm,complete,59037,Al Ittihad,Al Hilal,0.00,3.00,1.77,2.15,4,3,7,3,3,0,"2,27,32,73","50,66,84",4,6,3,0,3,0,6,23,4,14,2,9,15,13,33,67,3.00,100,100,100,0,0,100,100,15.00,4.00,0.00,0,0,0,0,0,0,0,0,King Abdullah Sports City (Jeddah)
1446475200,Nov 2 2015 - 2:40pm,complete,533,Hajer,Al Wahda,0.00,0.00,0.23,1.00,1,2,3,2,1,1,"34","43,82",7,3,4,0,1,0,14,12,4,6,10,6,21,18,54,46,2.50,50,100,50,0,0,50,100,6.50,3.50,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1446476400,Nov 2 2015 - 3:00pm,complete,3289,Al Raed,Al Khaleej,0.50,2.00,1.15,1.54,0,2,2,0,0,0,"","79,88",4,4,3,0,4,0,7,6,5,4,2,2,16,18,54,46,1.25,25,50,25,0,0,25,25,6.00,5.00,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1446484500,Nov 2 2015 - 5:15pm,complete,7994,Al Nassr,Al Faisaly,2.00,1.33,1.38,1.23,0,0,0,0,0,0,"","",8,3,1,0,1,0,13,9,4,5,9,4,14,15,63,37,1.84,34,59,34,17,0,34,75,11.83,0.67,0.00,0,0,0,0,0,0,0,0,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1446561600,Nov 3 2015 - 2:40pm,complete,8113,Al Fateh,Al Ittihad,0.67,3.00,1.77,2.00,1,1,2,2,1,1,"17","28",6,11,2,0,2,0,17,9,9,6,8,3,16,14,46,54,2.34,67,84,50,17,0,33,50,8.33,6.00,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1446562500,Nov 3 2015 - 2:55pm,complete,8585,Al Hilal,Al Quadisiya,3.00,0.00,2.08,0.85,1,0,1,0,0,0,"83","",5,6,2,0,4,0,7,5,4,0,3,5,16,15,64,36,4.17,67,84,67,67,50,67,100,5.00,5.00,0.00,0,0,0,0,0,0,0,0,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1446562800,Nov 3 2015 - 3:00pm,complete,3473,Al Taawon,Najran,2.00,0.50,2.23,0.85,4,1,5,2,2,0,"12,45'2,60,62","53",5,10,1,0,7,0,15,17,9,6,6,11,20,17,57,43,2.50,50,75,25,25,25,25,50,11.00,5.00,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1446571800,Nov 3 2015 - 5:30pm,complete,7169,Al Shabab,Al Ahli,2.00,2.33,1.38,2.54,1,1,2,1,0,1,"51","45'1",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,52,48,1.84,25,42,42,42,0,0,34,10.00,3.83,0.00,0,0,0,0,0,0,0,0,King Fahd International Stadium (Ar-Riyāḍ (Riyadh))
1446906900,Nov 7 2015 - 2:35pm,complete,220,Al Khaleej,Najran,0.33,0.33,1.00,0.85,3,1,4,3,2,1,"1,4,90'2","42",7,2,2,1,2,1,8,16,6,9,2,7,13,15,41,59,2.84,50,100,33,33,17,33,67,9.33,6.00,0.00,0,0,0,0,0,0,0,0,Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
1448029800,Nov 20 2015 - 2:30pm,complete,1807,Al Fateh,Al Wahda,0.75,1.00,1.77,1.00,2,0,2,2,2,0,"16,45'3","",13,10,2,0,0,0,13,17,9,11,4,6,8,12,52,48,2.04,54,88,29,0,0,59,75,6.17,4.75,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1448031000,Nov 20 2015 - 2:50pm,complete,240,Al Faisaly,Al Raed,1.50,0.33,1.00,0.69,2,2,4,1,1,0,"21,84","47,53",4,2,1,0,4,0,9,7,5,4,4,3,17,19,45,55,2.92,84,84,67,42,0,25,84,3.67,4.67,0.00,0,0,0,0,0,0,0,0,King Salman bin Abdulaziz Sport City Stadium (Al Majma'ah)
1448039400,Nov 20 2015 - 5:10pm,complete,46,Najran,Hajer,0.00,0.67,0.77,0.46,2,0,2,0,0,0,"53,56","",3,8,3,0,1,0,12,11,6,8,6,3,16,10,51,49,1.84,50,50,33,17,0,17,50,3.00,5.67,0.00,0,0,0,0,0,0,0,0,King Abdullah Sports City Reserve Stadium (Jeddah)
1448116200,Nov 21 2015 - 2:30pm,complete,272,Al Quadisiya,Al Shabab,1.25,2.33,1.31,1.62,0,1,1,0,0,0,"","50",5,4,2,0,1,0,13,6,8,3,5,3,15,25,53,47,2.04,54,54,42,25,0,25,67,9.50,4.25,0.00,0,0,0,0,0,0,0,0,Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
1448117100,Nov 21 2015 - 2:45pm,complete,5097,Al Hilal,Al Khaleej,3.00,2.33,2.08,1.54,7,0,7,1,1,0,"39,52,65,67,76,79,85","",5,2,0,0,3,0,9,7,5,5,4,2,16,13,63,37,1.84,29,59,29,13,0,29,54,3.50,4.58,0.00,0,0,0,0,0,0,0,0,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1448117700,Nov 21 2015 - 2:55pm,complete,3205,Al Taawon,Al Nassr,2.33,1.33,2.23,1.08,3,3,6,3,1,2,"27,58,81","15,16,76",-1,-1,2,0,5,0,-2,-2,-1,-1,-1,-1,-1,-1,51,49,3.84,67,84,67,67,50,84,84,9.00,4.34,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1448212200,Nov 22 2015 - 5:10pm,complete,46977,Al Ittihad,Al Ahli,1.50,2.00,1.77,2.54,0,3,3,2,0,2,"","5,20,83",7,11,3,0,2,0,12,12,6,2,6,10,16,6,44,56,3.38,63,75,63,38,25,50,88,11.00,4.50,0.00,0,0,0,0,0,0,0,0,King Abdullah Sports City (Jeddah)
1448461800,Nov 25 2015 - 2:30pm,complete,706,Hajer,Al Taawon,0.00,1.33,0.23,1.23,1,4,5,1,0,1,"79","28,72,82,84",1,3,1,0,3,0,6,15,3,9,3,6,9,15,40,60,3.00,100,100,84,17,0,34,84,11.67,4.00,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1448470800,Nov 25 2015 - 5:00pm,complete,2594,Al Raed,Al Wahda,0.33,0.75,1.15,1.00,1,0,1,0,0,0,"64","",6,6,2,0,3,0,6,9,2,3,4,6,12,19,40,60,1.79,13,84,13,0,0,38,50,7.42,3.83,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1448549100,Nov 26 2015 - 2:45pm,complete,3686,Al Nassr,Al Fateh,1.67,2.00,1.38,1.38,3,1,4,1,1,0,"25,50,77","76",4,4,2,0,1,0,5,10,3,6,2,4,15,19,56,44,0.84,0,42,0,0,0,25,42,7.50,1.83,0.00,0,0,0,0,0,0,0,0,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1448557200,Nov 26 2015 - 5:00pm,complete,18936,Al Ahli,Al Faisaly,3.00,1.25,2.31,1.23,1,1,2,0,0,0,"58","77",13,1,2,0,4,0,19,6,9,0,10,6,9,13,73,27,3.00,50,75,50,38,25,50,88,11.25,2.25,0.00,0,0,0,0,0,0,0,0,King Abdullah Sports City (Jeddah)
1448634600,Nov 27 2015 - 2:30pm,complete,3472,Al Khaleej,Al Ittihad,1.00,2.50,1.00,2.00,2,2,4,2,1,1,"31,86","36,68",3,2,3,0,1,0,14,3,3,2,11,1,16,12,38,62,2.88,63,100,50,38,0,50,75,10.00,5.50,0.00,0,0,0,0,0,0,0,0,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1448643600,Nov 27 2015 - 5:00pm,complete,14850,Al Shabab,Al Hilal,1.67,1.50,1.38,2.15,0,1,1,1,0,1,"","45'1",3,11,4,0,2,0,6,15,2,7,4,8,17,18,38,62,3.50,84,84,67,42,25,50,67,8.00,4.00,0.00,0,0,0,0,0,0,0,0,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1448728800,Nov 28 2015 - 4:40pm,complete,218,Najran,Al Quadisiya,0.75,0.00,0.77,0.85,1,1,2,0,0,0,"72","48",7,4,0,1,2,0,5,14,2,5,3,9,10,10,41,59,2.63,38,50,38,25,25,25,50,8.50,6.75,0.00,0,0,0,0,0,0,0,0,King Abdullah Sports City Reserve Stadium (Jeddah)
1449154200,Dec 3 2015 - 2:50pm,complete,8439,Al Raed,Al Nassr,1.00,1.25,1.15,1.08,0,0,0,0,0,0,"","",4,9,2,0,0,0,6,12,3,3,3,9,18,16,29,71,2.88,38,75,38,38,25,50,50,6.25,4.75,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1449162000,Dec 3 2015 - 5:00pm,complete,922,Al Wahda,Al Quadisiya,0.67,0.33,1.38,0.85,1,0,1,1,1,0,"43","",2,4,1,0,1,0,6,12,3,2,3,10,20,13,37,63,2.84,67,84,33,33,17,50,50,7.66,5.66,0.00,0,0,0,0,0,0,0,0,King Abdul Aziz Stadium (Makkah (Mecca))
1449162000,Dec 3 2015 - 5:00pm,complete,29592,Al Ahli,Hajer,2.33,0.50,2.31,0.46,1,0,1,0,0,0,"82","",15,1,3,0,2,0,19,5,9,3,10,2,15,20,67,33,2.67,59,88,29,29,17,29,46,11.17,4.17,0.00,0,0,0,0,0,0,0,0,King Abdullah Sports City (Jeddah)
1449239400,Dec 4 2015 - 2:30pm,complete,2137,Al Fateh,Al Taawon,1.20,1.75,1.77,1.23,1,0,1,0,0,0,"47","",6,5,5,1,1,0,8,15,6,6,2,9,20,15,46,54,2.65,80,90,48,25,13,30,68,11.20,4.85,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1449240300,Dec 4 2015 - 2:45pm,complete,204,Al Faisaly,Al Khaleej,1.33,1.75,1.00,1.54,1,2,3,0,0,0,"78","75,89",8,3,0,0,1,0,9,9,4,7,5,2,7,16,51,49,3.34,63,88,75,46,13,29,75,5.42,4.92,0.00,0,0,0,0,0,0,0,0,King Salman bin Abdulaziz Sport City Stadium (Al Majma'ah)
1449248400,Dec 4 2015 - 5:00pm,complete,9079,Al Hilal,Najran,3.00,0.25,2.08,0.85,2,0,2,2,2,0,"16,23","",4,3,0,0,3,0,8,10,4,4,4,6,8,17,73,27,3.13,48,80,45,45,23,35,78,6.65,4.25,0.00,0,0,0,0,0,0,0,0,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1449248400,Dec 4 2015 - 5:00pm,complete,22354,Al Ittihad,Al Shabab,1.00,2.50,1.77,1.62,2,1,3,0,0,0,"71,80","64",6,3,4,1,2,0,17,11,9,5,8,6,27,19,44,56,2.79,46,63,63,17,17,50,63,10.58,4.00,0.00,0,0,0,0,0,0,0,0,King Abdullah Sports City (Jeddah)
1449674400,Dec 9 2015 - 3:20pm,complete,150,Najran,Al Faisaly,0.80,1.20,0.77,1.23,0,1,1,1,0,1,"","45'5",2,2,4,1,1,0,9,7,5,0,4,7,21,18,50,50,1.90,50,60,30,10,0,20,50,7.40,4.00,0.00,0,0,0,0,0,0,0,0,King Abdullah Sports City Reserve Stadium (Jeddah)
1449680400,Dec 9 2015 - 5:00pm,complete,4999,Al Taawon,Al Raed,2.00,0.50,2.23,0.69,2,0,2,0,0,0,"66,78","",12,1,1,0,3,0,17,4,6,2,11,2,18,12,63,37,3.50,75,75,63,63,38,38,75,6.00,5.50,0.00,0,0,0,0,0,0,0,0,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1449757800,Dec 10 2015 - 2:30pm,complete,2288,Al Khaleej,Al Nassr,1.00,1.20,1.00,1.08,1,1,2,0,0,0,"47","73",3,6,3,0,1,0,9,13,7,6,2,7,14,10,38,62,3.40,60,90,60,60,20,70,80,7.20,4.80,0.00,0,0,0,0,0,0,0,0,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1449766800,Dec 10 2015 - 5:00pm,complete,11530,Al Ittihad,Hajer,1.50,0.40,1.77,0.46,5,0,5,2,2,0,"10,38,63,67,81","",9,5,1,0,2,0,20,9,8,4,12,5,16,8,52,48,2.90,58,80,60,23,13,48,48,9.20,5.90,0.00,0,0,0,0,0,0,0,0,King Abdullah Sports City (Jeddah)
